""	"word"	"tag"	"age"	"speaker"	"corpus"	"child"	"difference"
"0"	"a"	"det"	"33"	"MOT"	"Higginson"	"april04"	"7"
"1"	"a"	"det"	"33"	"MOT"	"Higginson"	"april04"	"1"
"2"	"a"	"det"	"33"	"MOT"	"Higginson"	"april04"	"1"
"3"	"a"	"det"	"33"	"MOT"	"Higginson"	"april04"	"24"
"4"	"a"	"det"	"33"	"MOT"	"Higginson"	"april04"	"3"
"5"	"a"	"det"	"33"	"MOT"	"Higginson"	"april04"	"7"
"6"	"a"	"det"	"33"	"MOT"	"Higginson"	"april04"	"7"
"7"	"a"	"det"	"33"	"MOT"	"Higginson"	"april04"	"12"
"8"	"a"	"det"	"33"	"MOT"	"Higginson"	"april04"	"6"
"9"	"a"	"det"	"33"	"MOT"	"Higginson"	"april04"	"1"
"10"	"a"	"det"	"33"	"MOT"	"Higginson"	"april04"	"0"
"11"	"a"	"det"	"33"	"MOT"	"Higginson"	"april04"	"14"
"12"	"a"	"det"	"33"	"MOT"	"Higginson"	"april04"	"4"
"13"	"a"	"det"	"33"	"MOT"	"Higginson"	"april04"	"43"
"14"	"a"	"det"	"33"	"MOT"	"Higginson"	"april04"	"1"
"15"	"a"	"det"	"33"	"MOT"	"Higginson"	"april04"	"19"
"16"	"a"	"det"	"33"	"MOT"	"Higginson"	"april04"	"6"
"17"	"a"	"det"	"33"	"MOT"	"Higginson"	"april04"	"2"
"18"	"a"	"det"	"33"	"MOT"	"Higginson"	"april04"	"15"
"19"	"a"	"det"	"33"	"MOT"	"Higginson"	"april04"	"25"
"20"	"a"	"det"	"33"	"MOT"	"Higginson"	"april04"	"7"
"21"	"a"	"det"	"33"	"MOT"	"Higginson"	"april04"	"9"
"22"	"a"	"det"	"33"	"MOT"	"Higginson"	"april04"	"15"
"23"	"a"	"det"	"33"	"MOT"	"Higginson"	"april04"	"1"
"24"	"a"	"det"	"33"	"MOT"	"Higginson"	"april04"	"24"
"25"	"a"	"det"	"33"	"MOT"	"Higginson"	"april04"	"9"
"26"	"a"	"det"	"33"	"MOT"	"Higginson"	"april04"	"3"
"27"	"a"	"det"	"33"	"MOT"	"Higginson"	"april04"	"4"
"28"	"a"	"det"	"33"	"MOT"	"Higginson"	"april04"	"0"
"29"	"a"	"det"	"33"	"MOT"	"Higginson"	"april04"	"3"
"30"	"a"	"det"	"33"	"MOT"	"Higginson"	"april04"	"5"
"31"	"a"	"det"	"33"	"MOT"	"Higginson"	"april04"	"6"
"32"	"a"	"det"	"33"	"MOT"	"Higginson"	"april04"	"5"
"33"	"a"	"det"	"33"	"MOT"	"Higginson"	"april04"	"9"
"34"	"a"	"det"	"33"	"MOT"	"Higginson"	"april04"	"1"
"35"	"a"	"det"	"33"	"MOT"	"Higginson"	"april04"	"1"
"36"	"a"	"det"	"33"	"MOT"	"Higginson"	"april04"	"2"
"37"	"a"	"det"	"33"	"MOT"	"Higginson"	"april04"	"1"
"38"	"a"	"det"	"33"	"MOT"	"Higginson"	"april04"	"3"
"39"	"a"	"det"	"33"	"MOT"	"Higginson"	"april04"	"35"
"40"	"a"	"det"	"33"	"MOT"	"Higginson"	"april04"	"26"
"41"	"a"	"det"	"33"	"MOT"	"Higginson"	"april04"	"1"
"42"	"a"	"det"	"33"	"MOT"	"Higginson"	"april04"	"8"
"43"	"a"	"det"	"33"	"MOT"	"Higginson"	"april04"	"0"
"44"	"a"	"det"	"33"	"MOT"	"Higginson"	"april04"	"16"
"45"	"a"	"det"	"33"	"MOT"	"Higginson"	"april04"	"28"
"46"	"a"	"det"	"33"	"MOT"	"Higginson"	"april04"	"7"
"47"	"a"	"det"	"33"	"MOT"	"Higginson"	"april04"	"19"
"48"	"a"	"det"	"33"	"MOT"	"Higginson"	"april04"	"19"
"49"	"a"	"det"	"33"	"MOT"	"Higginson"	"april04"	"10"
"50"	"a"	"det"	"33"	"MOT"	"Higginson"	"april04"	"1"
"51"	"a"	"det"	"33"	"MOT"	"Higginson"	"april04"	"1"
"52"	"a"	"det"	"33"	"MOT"	"Higginson"	"april04"	"17"
"53"	"a"	"det"	"33"	"MOT"	"Higginson"	"april04"	"22"
"54"	"a"	"det"	"33"	"MOT"	"Higginson"	"april04"	"24"
"55"	"a"	"det"	"33"	"MOT"	"Higginson"	"april04"	"28"
"56"	"a"	"det"	"33"	"MOT"	"Higginson"	"april04"	"19"
"57"	"a"	"det"	"33"	"MOT"	"Higginson"	"april04"	"11"
"58"	"about"	"prep"	"33"	"MOT"	"Higginson"	"april04"	"41"
"59"	"after"	"prep"	"33"	"MOT"	"Higginson"	"april04"	"364"
"60"	"after"	"prep"	"33"	"MOT"	"Higginson"	"april04"	"54"
"61"	"after"	"prep"	"33"	"MOT"	"Higginson"	"april04"	"3"
"62"	"ago"	"adv"	"33"	"MOT"	"Higginson"	"april04"	"540"
"63"	"ago"	"adv"	"33"	"MOT"	"Higginson"	"april04"	"1"
"64"	"all"	"adv"	"33"	"MOT"	"Higginson"	"april04"	"34"
"65"	"all"	"adv"	"33"	"MOT"	"Higginson"	"april04"	"98"
"66"	"all"	"adv"	"33"	"MOT"	"Higginson"	"april04"	"399"
"67"	"all"	"adv"	"33"	"MOT"	"Higginson"	"april04"	"1"
"68"	"all"	"qn"	"33"	"MOT"	"Higginson"	"april04"	"339"
"69"	"all"	"qn"	"33"	"MOT"	"Higginson"	"april04"	"60"
"70"	"all"	"qn"	"33"	"MOT"	"Higginson"	"april04"	"19"
"71"	"alligator"	"n"	"33"	"MOT"	"Higginson"	"april04"	"370"
"72"	"alright"	"adj"	"33"	"MOT"	"Higginson"	"april04"	"446"
"73"	"alright"	"co"	"33"	"MOT"	"Higginson"	"april04"	"95"
"74"	"alright"	"co"	"33"	"MOT"	"Higginson"	"april04"	"220"
"75"	"alright"	"co"	"33"	"MOT"	"Higginson"	"april04"	"70"
"76"	"alright"	"co"	"33"	"MOT"	"Higginson"	"april04"	"106"
"77"	"alright"	"co"	"33"	"MOT"	"Higginson"	"april04"	"16"
"78"	"and"	"coord"	"33"	"MOT"	"Higginson"	"april04"	"0"
"79"	"and"	"coord"	"33"	"MOT"	"Higginson"	"april04"	"1"
"80"	"and"	"coord"	"33"	"MOT"	"Higginson"	"april04"	"68"
"81"	"and"	"coord"	"33"	"MOT"	"Higginson"	"april04"	"15"
"82"	"and"	"coord"	"33"	"MOT"	"Higginson"	"april04"	"0"
"83"	"and"	"coord"	"33"	"MOT"	"Higginson"	"april04"	"78"
"84"	"and"	"coord"	"33"	"MOT"	"Higginson"	"april04"	"5"
"85"	"and"	"coord"	"33"	"MOT"	"Higginson"	"april04"	"35"
"86"	"and"	"coord"	"33"	"MOT"	"Higginson"	"april04"	"13"
"87"	"and"	"coord"	"33"	"MOT"	"Higginson"	"april04"	"3"
"88"	"and"	"coord"	"33"	"MOT"	"Higginson"	"april04"	"1"
"89"	"and"	"coord"	"33"	"MOT"	"Higginson"	"april04"	"0"
"90"	"and"	"coord"	"33"	"MOT"	"Higginson"	"april04"	"157"
"91"	"and"	"coord"	"33"	"MOT"	"Higginson"	"april04"	"70"
"92"	"and"	"coord"	"33"	"MOT"	"Higginson"	"april04"	"9"
"93"	"and"	"coord"	"33"	"MOT"	"Higginson"	"april04"	"10"
"94"	"and"	"coord"	"33"	"MOT"	"Higginson"	"april04"	"23"
"95"	"and"	"coord"	"33"	"MOT"	"Higginson"	"april04"	"3"
"96"	"and"	"coord"	"33"	"MOT"	"Higginson"	"april04"	"14"
"97"	"and"	"coord"	"33"	"MOT"	"Higginson"	"april04"	"0"
"98"	"and"	"coord"	"33"	"MOT"	"Higginson"	"april04"	"1"
"99"	"and"	"coord"	"33"	"MOT"	"Higginson"	"april04"	"10"
"100"	"and"	"coord"	"33"	"MOT"	"Higginson"	"april04"	"15"
"101"	"and"	"coord"	"33"	"MOT"	"Higginson"	"april04"	"1"
"102"	"and"	"coord"	"33"	"MOT"	"Higginson"	"april04"	"23"
"103"	"and"	"coord"	"33"	"MOT"	"Higginson"	"april04"	"3"
"104"	"and"	"coord"	"33"	"MOT"	"Higginson"	"april04"	"1"
"105"	"and"	"coord"	"33"	"MOT"	"Higginson"	"april04"	"18"
"106"	"and"	"coord"	"33"	"MOT"	"Higginson"	"april04"	"0"
"107"	"and"	"coord"	"33"	"MOT"	"Higginson"	"april04"	"0"
"108"	"and"	"coord"	"33"	"MOT"	"Higginson"	"april04"	"6"
"109"	"animal"	"n"	"33"	"MOT"	"Higginson"	"april04"	"22"
"110"	"apple"	"n"	"33"	"MOT"	"Higginson"	"april04"	"289"
"111"	"april"	"n"	"33"	"MOT"	"Higginson"	"april04"	"26"
"112"	"april"	"n"	"33"	"MOT"	"Higginson"	"april04"	"42"
"113"	"april"	"n"	"33"	"MOT"	"Higginson"	"april04"	"66"
"114"	"april"	"n"	"33"	"MOT"	"Higginson"	"april04"	"113"
"115"	"april"	"n"	"33"	"MOT"	"Higginson"	"april04"	"159"
"116"	"april"	"n"	"33"	"MOT"	"Higginson"	"april04"	"110"
"117"	"as"	"prep"	"33"	"MOT"	"Higginson"	"april04"	"0"
"118"	"at"	"prep"	"33"	"MOT"	"Higginson"	"april04"	"83"
"119"	"at"	"prep"	"33"	"MOT"	"Higginson"	"april04"	"133"
"120"	"at"	"prep"	"33"	"MOT"	"Higginson"	"april04"	"1"
"121"	"at"	"prep"	"33"	"MOT"	"Higginson"	"april04"	"113"
"122"	"b"	"n"	"33"	"MOT"	"Higginson"	"april04"	"63"
"123"	"baby"	"n"	"33"	"MOT"	"Higginson"	"april04"	"1"
"124"	"baby"	"n"	"33"	"MOT"	"Higginson"	"april04"	"2"
"125"	"baby"	"n"	"33"	"MOT"	"Higginson"	"april04"	"1"
"126"	"baby"	"n"	"33"	"MOT"	"Higginson"	"april04"	"0"
"127"	"baby"	"n"	"33"	"MOT"	"Higginson"	"april04"	"2"
"128"	"back"	"adv"	"33"	"MOT"	"Higginson"	"april04"	"140"
"129"	"back"	"adv"	"33"	"MOT"	"Higginson"	"april04"	"162"
"130"	"back"	"n"	"33"	"MOT"	"Higginson"	"april04"	"135"
"131"	"be"	"aux"	"33"	"ROY"	"Higginson"	"april04"	"12"
"132"	"be"	"aux"	"33"	"ROY"	"Higginson"	"april04"	"1"
"133"	"be"	"aux"	"33"	"MOT"	"Higginson"	"april04"	"21"
"134"	"be"	"aux"	"33"	"MOT"	"Higginson"	"april04"	"3"
"135"	"be"	"aux"	"33"	"MOT"	"Higginson"	"april04"	"2"
"136"	"be"	"aux"	"33"	"MOT"	"Higginson"	"april04"	"12"
"137"	"be"	"aux"	"33"	"MOT"	"Higginson"	"april04"	"3"
"138"	"be"	"aux"	"33"	"MOT"	"Higginson"	"april04"	"11"
"139"	"be"	"aux"	"33"	"MOT"	"Higginson"	"april04"	"23"
"140"	"be"	"aux"	"33"	"MOT"	"Higginson"	"april04"	"17"
"141"	"be"	"aux"	"33"	"MOT"	"Higginson"	"april04"	"55"
"142"	"be"	"aux"	"33"	"MOT"	"Higginson"	"april04"	"22"
"143"	"be"	"aux"	"33"	"MOT"	"Higginson"	"april04"	"8"
"144"	"be"	"aux"	"33"	"MOT"	"Higginson"	"april04"	"4"
"145"	"be"	"aux"	"33"	"MOT"	"Higginson"	"april04"	"17"
"146"	"be"	"aux"	"33"	"MOT"	"Higginson"	"april04"	"11"
"147"	"be"	"aux"	"33"	"MOT"	"Higginson"	"april04"	"4"
"148"	"be"	"aux"	"33"	"MOT"	"Higginson"	"april04"	"3"
"149"	"be"	"aux"	"33"	"MOT"	"Higginson"	"april04"	"0"
"150"	"be"	"aux"	"33"	"MOT"	"Higginson"	"april04"	"10"
"151"	"be"	"aux"	"33"	"MOT"	"Higginson"	"april04"	"17"
"152"	"be"	"aux"	"33"	"MOT"	"Higginson"	"april04"	"3"
"153"	"be"	"aux"	"33"	"MOT"	"Higginson"	"april04"	"1"
"154"	"be"	"aux"	"33"	"MOT"	"Higginson"	"april04"	"3"
"155"	"be"	"aux"	"33"	"MOT"	"Higginson"	"april04"	"5"
"156"	"be"	"aux"	"33"	"MOT"	"Higginson"	"april04"	"8"
"157"	"be"	"aux"	"33"	"MOT"	"Higginson"	"april04"	"7"
"158"	"be"	"aux"	"33"	"MOT"	"Higginson"	"april04"	"4"
"159"	"be"	"aux"	"33"	"MOT"	"Higginson"	"april04"	"16"
"160"	"be"	"aux"	"33"	"MOT"	"Higginson"	"april04"	"27"
"161"	"be"	"aux"	"33"	"MOT"	"Higginson"	"april04"	"11"
"162"	"be"	"aux"	"33"	"MOT"	"Higginson"	"april04"	"17"
"163"	"be"	"aux"	"33"	"MOT"	"Higginson"	"april04"	"3"
"164"	"be"	"aux"	"33"	"MOT"	"Higginson"	"april04"	"35"
"165"	"be"	"aux"	"33"	"MOT"	"Higginson"	"april04"	"16"
"166"	"be"	"aux"	"33"	"MOT"	"Higginson"	"april04"	"17"
"167"	"be"	"aux"	"33"	"MOT"	"Higginson"	"april04"	"2"
"168"	"be"	"aux"	"33"	"MOT"	"Higginson"	"april04"	"1"
"169"	"be"	"aux"	"33"	"MOT"	"Higginson"	"april04"	"7"
"170"	"be"	"aux"	"33"	"MOT"	"Higginson"	"april04"	"1"
"171"	"be"	"aux"	"33"	"MOT"	"Higginson"	"april04"	"11"
"172"	"be"	"aux"	"33"	"MOT"	"Higginson"	"april04"	"1"
"173"	"be"	"aux"	"33"	"MOT"	"Higginson"	"april04"	"1"
"174"	"be"	"aux"	"33"	"MOT"	"Higginson"	"april04"	"6"
"175"	"be"	"aux"	"33"	"MOT"	"Higginson"	"april04"	"5"
"176"	"be"	"aux"	"33"	"MOT"	"Higginson"	"april04"	"56"
"177"	"be"	"aux"	"33"	"MOT"	"Higginson"	"april04"	"1"
"178"	"be"	"aux"	"33"	"MOT"	"Higginson"	"april04"	"25"
"179"	"be"	"aux"	"33"	"MOT"	"Higginson"	"april04"	"12"
"180"	"be"	"aux"	"33"	"MOT"	"Higginson"	"april04"	"22"
"181"	"be"	"aux"	"33"	"MOT"	"Higginson"	"april04"	"5"
"182"	"be"	"aux"	"33"	"MOT"	"Higginson"	"april04"	"1"
"183"	"be"	"aux"	"33"	"MOT"	"Higginson"	"april04"	"4"
"184"	"be"	"aux"	"33"	"MOT"	"Higginson"	"april04"	"1"
"185"	"be"	"aux"	"33"	"MOT"	"Higginson"	"april04"	"8"
"186"	"be"	"aux"	"33"	"MOT"	"Higginson"	"april04"	"29"
"187"	"be"	"cop"	"33"	"ROY"	"Higginson"	"april04"	"8"
"188"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"14"
"189"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"1"
"190"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"11"
"191"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"1"
"192"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"9"
"193"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"2"
"194"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"8"
"195"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"2"
"196"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"3"
"197"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"1"
"198"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"4"
"199"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"2"
"200"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"2"
"201"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"1"
"202"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"1"
"203"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"4"
"204"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"2"
"205"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"1"
"206"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"2"
"207"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"2"
"208"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"1"
"209"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"1"
"210"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"2"
"211"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"3"
"212"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"1"
"213"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"1"
"214"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"1"
"215"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"1"
"216"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"0"
"217"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"1"
"218"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"2"
"219"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"1"
"220"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"4"
"221"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"1"
"222"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"1"
"223"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"1"
"224"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"2"
"225"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"1"
"226"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"5"
"227"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"8"
"228"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"13"
"229"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"1"
"230"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"8"
"231"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"1"
"232"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"10"
"233"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"1"
"234"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"1"
"235"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"1"
"236"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"3"
"237"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"1"
"238"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"1"
"239"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"1"
"240"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"2"
"241"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"4"
"242"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"2"
"243"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"2"
"244"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"1"
"245"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"1"
"246"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"0"
"247"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"2"
"248"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"2"
"249"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"3"
"250"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"1"
"251"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"3"
"252"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"1"
"253"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"2"
"254"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"4"
"255"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"1"
"256"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"1"
"257"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"2"
"258"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"2"
"259"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"9"
"260"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"6"
"261"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"2"
"262"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"3"
"263"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"8"
"264"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"8"
"265"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"4"
"266"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"0"
"267"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"2"
"268"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"5"
"269"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"1"
"270"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"2"
"271"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"2"
"272"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"0"
"273"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"7"
"274"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"7"
"275"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"12"
"276"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"5"
"277"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"2"
"278"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"6"
"279"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"3"
"280"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"2"
"281"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"3"
"282"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"0"
"283"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"1"
"284"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"1"
"285"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"3"
"286"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"16"
"287"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"1"
"288"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"1"
"289"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"3"
"290"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"1"
"291"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"2"
"292"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"2"
"293"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"1"
"294"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"1"
"295"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"8"
"296"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"2"
"297"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"8"
"298"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"1"
"299"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"1"
"300"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"6"
"301"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"19"
"302"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"4"
"303"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"2"
"304"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"3"
"305"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"6"
"306"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"14"
"307"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"1"
"308"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"7"
"309"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"1"
"310"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"1"
"311"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"5"
"312"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"1"
"313"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"2"
"314"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"3"
"315"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"2"
"316"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"5"
"317"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"2"
"318"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"5"
"319"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"2"
"320"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"2"
"321"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"4"
"322"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"4"
"323"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"6"
"324"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"4"
"325"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"9"
"326"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"1"
"327"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"4"
"328"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"1"
"329"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"2"
"330"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"5"
"331"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"2"
"332"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"1"
"333"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"5"
"334"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"2"
"335"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"1"
"336"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"2"
"337"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"4"
"338"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"4"
"339"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"1"
"340"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"0"
"341"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"3"
"342"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"0"
"343"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"4"
"344"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"4"
"345"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"2"
"346"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"4"
"347"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"2"
"348"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"4"
"349"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"5"
"350"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"7"
"351"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"2"
"352"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"0"
"353"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"3"
"354"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"7"
"355"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"3"
"356"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"1"
"357"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"2"
"358"	"be"	"cop"	"33"	"MOT"	"Higginson"	"april04"	"1"
