""	"word"	"tag"	"age"	"speaker"	"corpus"	"child"	"difference"
"0"	"a"	"det"	"12.0"	"MOT"	"Rollins"	"jw12a"	"25"
"1"	"a"	"det"	"12.0"	"MOT"	"Rollins"	"jw12a"	"1"
"2"	"a"	"det"	"12.0"	"MOT"	"Rollins"	"jw12a"	"1"
"3"	"a"	"det"	"12.0"	"MOT"	"Rollins"	"jw12a"	"1"
"4"	"a"	"det"	"12.0"	"MOT"	"Rollins"	"jw12a"	"11"
"5"	"a"	"det"	"12.0"	"MOT"	"Rollins"	"jw12a"	"9"
"6"	"a"	"det"	"12.0"	"MOT"	"Rollins"	"jw12a"	"5"
"7"	"a"	"det"	"12.0"	"MOT"	"Rollins"	"jw12a"	"15"
"8"	"a"	"det"	"12.0"	"MOT"	"Rollins"	"jw12a"	"5"
"9"	"a"	"det"	"12.0"	"MOT"	"Rollins"	"jw12a"	"9"
"10"	"a"	"det"	"12.0"	"MOT"	"Rollins"	"jw12a"	"7"
"11"	"a"	"det"	"12.0"	"MOT"	"Rollins"	"jw12a"	"16"
"12"	"a"	"det"	"12.0"	"MOT"	"Rollins"	"jw12a"	"21"
"13"	"a"	"det"	"12.0"	"MOT"	"Rollins"	"jw12a"	"1"
"14"	"a"	"det"	"12.0"	"MOT"	"Rollins"	"jw12a"	"6"
"15"	"a"	"det"	"12.0"	"MOT"	"Rollins"	"jw12a"	"8"
"16"	"a"	"det"	"12.0"	"MOT"	"Rollins"	"jw12a"	"40"
"17"	"a"	"det"	"12.0"	"MOT"	"Rollins"	"jw12a"	"8"
"18"	"a"	"det"	"12.0"	"MOT"	"Rollins"	"jw12a"	"3"
"19"	"a"	"det"	"12.0"	"MOT"	"Rollins"	"jw12a"	"25"
"20"	"a"	"det"	"12.0"	"MOT"	"Rollins"	"jw12a"	"45"
"21"	"again"	"adv"	"12.0"	"MOT"	"Rollins"	"jw12a"	"175"
"22"	"alright"	"adj"	"12.0"	"MOT"	"Rollins"	"jw12a"	"12"
"23"	"and"	"coord"	"12.0"	"MOT"	"Rollins"	"jw12a"	"36"
"24"	"and"	"coord"	"12.0"	"MOT"	"Rollins"	"jw12a"	"5"
"25"	"and"	"coord"	"12.0"	"MOT"	"Rollins"	"jw12a"	"10"
"26"	"and"	"coord"	"12.0"	"MOT"	"Rollins"	"jw12a"	"123"
"27"	"and"	"coord"	"12.0"	"MOT"	"Rollins"	"jw12a"	"49"
"28"	"and"	"coord"	"12.0"	"MOT"	"Rollins"	"jw12a"	"17"
"29"	"and"	"coord"	"12.0"	"MOT"	"Rollins"	"jw12a"	"14"
"30"	"apart"	"adv"	"12.0"	"MOT"	"Rollins"	"jw12a"	"13"
"31"	"apart"	"adv"	"12.0"	"MOT"	"Rollins"	"jw12a"	"3"
"32"	"apart"	"adv"	"12.0"	"MOT"	"Rollins"	"jw12a"	"1"
"33"	"apart"	"adv"	"12.0"	"MOT"	"Rollins"	"jw12a"	"10"
"34"	"apart"	"adv"	"12.0"	"MOT"	"Rollins"	"jw12a"	"14"
"35"	"apart"	"adv"	"12.0"	"MOT"	"Rollins"	"jw12a"	"5"
"36"	"apart"	"adv"	"12.0"	"MOT"	"Rollins"	"jw12a"	"20"
"37"	"at"	"prep"	"12.0"	"MOT"	"Rollins"	"jw12a"	"106"
"38"	"at"	"prep"	"12.0"	"MOT"	"Rollins"	"jw12a"	"60"
"39"	"away"	"adv"	"12.0"	"MOT"	"Rollins"	"jw12a"	"33"
"40"	"back"	"adv"	"12.0"	"MOT"	"Rollins"	"jw12a"	"59"
"41"	"back"	"adv"	"12.0"	"MOT"	"Rollins"	"jw12a"	"109"
"42"	"back"	"adv"	"12.0"	"MOT"	"Rollins"	"jw12a"	"3"
"43"	"back"	"adv"	"12.0"	"MOT"	"Rollins"	"jw12a"	"3"
"44"	"back"	"adv"	"12.0"	"MOT"	"Rollins"	"jw12a"	"4"
"45"	"back"	"adv"	"12.0"	"MOT"	"Rollins"	"jw12a"	"1"
"46"	"back"	"adv"	"12.0"	"MOT"	"Rollins"	"jw12a"	"1"
"47"	"back"	"adv"	"12.0"	"MOT"	"Rollins"	"jw12a"	"18"
"48"	"back"	"adv"	"12.0"	"MOT"	"Rollins"	"jw12a"	"2"
"49"	"back"	"adv"	"12.0"	"MOT"	"Rollins"	"jw12a"	"37"
"50"	"ball"	"n"	"12.0"	"MOT"	"Rollins"	"jw12a"	"2"
"51"	"ball"	"n"	"12.0"	"MOT"	"Rollins"	"jw12a"	"3"
"52"	"ball"	"n"	"12.0"	"MOT"	"Rollins"	"jw12a"	"27"
"53"	"ball"	"n"	"12.0"	"MOT"	"Rollins"	"jw12a"	"7"
"54"	"ball"	"n"	"12.0"	"MOT"	"Rollins"	"jw12a"	"1"
"55"	"be"	"aux"	"12.0"	"MOT"	"Rollins"	"jw12a"	"40"
"56"	"be"	"aux"	"12.0"	"MOT"	"Rollins"	"jw12a"	"73"
"57"	"be"	"aux"	"12.0"	"MOT"	"Rollins"	"jw12a"	"5"
"58"	"be"	"aux"	"12.0"	"MOT"	"Rollins"	"jw12a"	"3"
"59"	"be"	"aux"	"12.0"	"MOT"	"Rollins"	"jw12a"	"19"
"60"	"be"	"aux"	"12.0"	"MOT"	"Rollins"	"jw12a"	"1"
"61"	"be"	"aux"	"12.0"	"MOT"	"Rollins"	"jw12a"	"12"
"62"	"be"	"aux"	"12.0"	"MOT"	"Rollins"	"jw12a"	"14"
"63"	"be"	"aux"	"12.0"	"MOT"	"Rollins"	"jw12a"	"3"
"64"	"be"	"aux"	"12.0"	"MOT"	"Rollins"	"jw12a"	"5"
"65"	"be"	"aux"	"12.0"	"MOT"	"Rollins"	"jw12a"	"15"
"66"	"be"	"aux"	"12.0"	"MOT"	"Rollins"	"jw12a"	"2"
"67"	"be"	"aux"	"12.0"	"MOT"	"Rollins"	"jw12a"	"2"
"68"	"be"	"aux"	"12.0"	"MOT"	"Rollins"	"jw12a"	"2"
"69"	"be"	"aux"	"12.0"	"MOT"	"Rollins"	"jw12a"	"16"
"70"	"be"	"cop"	"12.0"	"MOT"	"Rollins"	"jw12a"	"4"
"71"	"be"	"cop"	"12.0"	"MOT"	"Rollins"	"jw12a"	"1"
"72"	"be"	"cop"	"12.0"	"MOT"	"Rollins"	"jw12a"	"13"
"73"	"be"	"cop"	"12.0"	"MOT"	"Rollins"	"jw12a"	"4"
"74"	"be"	"cop"	"12.0"	"MOT"	"Rollins"	"jw12a"	"1"
"75"	"be"	"cop"	"12.0"	"MOT"	"Rollins"	"jw12a"	"2"
"76"	"be"	"cop"	"12.0"	"MOT"	"Rollins"	"jw12a"	"1"
"77"	"be"	"cop"	"12.0"	"MOT"	"Rollins"	"jw12a"	"4"
"78"	"be"	"cop"	"12.0"	"MOT"	"Rollins"	"jw12a"	"2"
"79"	"be"	"cop"	"12.0"	"MOT"	"Rollins"	"jw12a"	"5"
"80"	"be"	"cop"	"12.0"	"MOT"	"Rollins"	"jw12a"	"1"
"81"	"be"	"cop"	"12.0"	"MOT"	"Rollins"	"jw12a"	"1"
"82"	"be"	"cop"	"12.0"	"MOT"	"Rollins"	"jw12a"	"1"
"83"	"be"	"cop"	"12.0"	"MOT"	"Rollins"	"jw12a"	"0"
"84"	"be"	"cop"	"12.0"	"MOT"	"Rollins"	"jw12a"	"8"
"85"	"be"	"cop"	"12.0"	"MOT"	"Rollins"	"jw12a"	"1"
"86"	"be"	"cop"	"12.0"	"MOT"	"Rollins"	"jw12a"	"1"
"87"	"be"	"cop"	"12.0"	"MOT"	"Rollins"	"jw12a"	"2"
"88"	"be"	"cop"	"12.0"	"MOT"	"Rollins"	"jw12a"	"2"
"89"	"be"	"cop"	"12.0"	"MOT"	"Rollins"	"jw12a"	"1"
"90"	"be"	"cop"	"12.0"	"MOT"	"Rollins"	"jw12a"	"0"
"91"	"be"	"cop"	"12.0"	"MOT"	"Rollins"	"jw12a"	"1"
"92"	"be"	"cop"	"12.0"	"MOT"	"Rollins"	"jw12a"	"1"
"93"	"be"	"cop"	"12.0"	"MOT"	"Rollins"	"jw12a"	"1"
"94"	"be"	"cop"	"12.0"	"MOT"	"Rollins"	"jw12a"	"3"
"95"	"be"	"cop"	"12.0"	"MOT"	"Rollins"	"jw12a"	"3"
"96"	"be"	"cop"	"12.0"	"MOT"	"Rollins"	"jw12a"	"2"
"97"	"be"	"cop"	"12.0"	"MOT"	"Rollins"	"jw12a"	"1"
"98"	"be"	"cop"	"12.0"	"MOT"	"Rollins"	"jw12a"	"2"
"99"	"be"	"cop"	"12.0"	"MOT"	"Rollins"	"jw12a"	"3"
"100"	"be"	"cop"	"12.0"	"MOT"	"Rollins"	"jw12a"	"1"
"101"	"be"	"cop"	"12.0"	"MOT"	"Rollins"	"jw12a"	"8"
"102"	"be"	"cop"	"12.0"	"MOT"	"Rollins"	"jw12a"	"9"
"103"	"be"	"cop"	"12.0"	"MOT"	"Rollins"	"jw12a"	"1"
"104"	"be"	"cop"	"12.0"	"MOT"	"Rollins"	"jw12a"	"1"
"105"	"be"	"cop"	"12.0"	"MOT"	"Rollins"	"jw12a"	"1"
"106"	"be"	"cop"	"12.0"	"MOT"	"Rollins"	"jw12a"	"1"
"107"	"be"	"cop"	"12.0"	"MOT"	"Rollins"	"jw12a"	"1"
"108"	"be"	"cop"	"12.0"	"MOT"	"Rollins"	"jw12a"	"1"
"109"	"be"	"cop"	"12.0"	"MOT"	"Rollins"	"jw12a"	"1"
"110"	"be"	"cop"	"12.0"	"MOT"	"Rollins"	"jw12a"	"13"
"111"	"be"	"cop"	"12.0"	"MOT"	"Rollins"	"jw12a"	"3"
"112"	"be"	"cop"	"12.0"	"MOT"	"Rollins"	"jw12a"	"6"
"113"	"be"	"cop"	"12.0"	"MOT"	"Rollins"	"jw12a"	"6"
"114"	"be"	"cop"	"12.0"	"MOT"	"Rollins"	"jw12a"	"7"
"115"	"be"	"cop"	"12.0"	"MOT"	"Rollins"	"jw12a"	"3"
"116"	"be"	"cop"	"12.0"	"MOT"	"Rollins"	"jw12a"	"3"
"117"	"be"	"cop"	"12.0"	"MOT"	"Rollins"	"jw12a"	"8"
"118"	"be"	"cop"	"12.0"	"MOT"	"Rollins"	"jw12a"	"1"
"119"	"be"	"cop"	"12.0"	"MOT"	"Rollins"	"jw12a"	"4"
"120"	"be"	"cop"	"12.0"	"MOT"	"Rollins"	"jw12a"	"0"
"121"	"be"	"cop"	"12.0"	"MOT"	"Rollins"	"jw12a"	"5"
"122"	"be"	"cop"	"12.0"	"MOT"	"Rollins"	"jw12a"	"4"
"123"	"be"	"cop"	"12.0"	"MOT"	"Rollins"	"jw12a"	"5"
"124"	"be"	"cop"	"12.0"	"MOT"	"Rollins"	"jw12a"	"15"
"125"	"be"	"cop"	"12.0"	"MOT"	"Rollins"	"jw12a"	"4"
"126"	"be"	"cop"	"12.0"	"MOT"	"Rollins"	"jw12a"	"0"
"127"	"be"	"cop"	"12.0"	"MOT"	"Rollins"	"jw12a"	"2"
"128"	"be"	"cop"	"12.0"	"MOT"	"Rollins"	"jw12a"	"1"
"129"	"be"	"cop"	"12.0"	"MOT"	"Rollins"	"jw12a"	"1"
"130"	"be"	"cop"	"12.0"	"MOT"	"Rollins"	"jw12a"	"1"
"131"	"be"	"cop"	"12.0"	"MOT"	"Rollins"	"jw12a"	"2"
"132"	"be"	"cop"	"12.0"	"MOT"	"Rollins"	"jw12a"	"1"
"133"	"be"	"cop"	"12.0"	"MOT"	"Rollins"	"jw12a"	"1"
"134"	"be"	"cop"	"12.0"	"MOT"	"Rollins"	"jw12a"	"7"
"135"	"be"	"cop"	"12.0"	"MOT"	"Rollins"	"jw12a"	"6"
"136"	"be"	"cop"	"12.0"	"MOT"	"Rollins"	"jw12a"	"13"
"137"	"be"	"cop"	"12.0"	"MOT"	"Rollins"	"jw12a"	"14"
"138"	"be"	"cop"	"12.0"	"MOT"	"Rollins"	"jw12a"	"12"
"139"	"be"	"cop"	"12.0"	"MOT"	"Rollins"	"jw12a"	"6"
"140"	"be"	"cop"	"12.0"	"MOT"	"Rollins"	"jw12a"	"0"
"141"	"be"	"cop"	"12.0"	"MOT"	"Rollins"	"jw12a"	"11"
"142"	"bear"	"n"	"12.0"	"MOT"	"Rollins"	"jw12a"	"1"
"143"	"bear"	"n"	"12.0"	"MOT"	"Rollins"	"jw12a"	"1"
"144"	"bear"	"n"	"12.0"	"MOT"	"Rollins"	"jw12a"	"1"
"145"	"bear"	"n"	"12.0"	"MOT"	"Rollins"	"jw12a"	"1"
"146"	"big"	"adj"	"12.0"	"MOT"	"Rollins"	"jw12a"	"39"
"147"	"boing"	"on"	"12.0"	"MOT"	"Rollins"	"jw12a"	"1"
"148"	"book"	"n"	"12.0"	"MOT"	"Rollins"	"jw12a"	"6"
"149"	"bring"	"v"	"12.0"	"MOT"	"Rollins"	"jw12a"	"41"
"150"	"bring"	"v"	"12.0"	"MOT"	"Rollins"	"jw12a"	"1"
"151"	"brush"	"v"	"12.0"	"MOT"	"Rollins"	"jw12a"	"3"
"152"	"brush"	"v"	"12.0"	"MOT"	"Rollins"	"jw12a"	"3"
"153"	"brush"	"v"	"12.0"	"MOT"	"Rollins"	"jw12a"	"1"
"154"	"brush"	"v"	"12.0"	"MOT"	"Rollins"	"jw12a"	"33"
"155"	"brush"	"v"	"12.0"	"MOT"	"Rollins"	"jw12a"	"1"
"156"	"can"	"mod"	"12.0"	"MOT"	"Rollins"	"jw12a"	"28"
"157"	"can"	"mod"	"12.0"	"MOT"	"Rollins"	"jw12a"	"0"
"158"	"can"	"mod"	"12.0"	"MOT"	"Rollins"	"jw12a"	"1"
"159"	"can"	"mod"	"12.0"	"MOT"	"Rollins"	"jw12a"	"1"
"160"	"can"	"mod"	"12.0"	"MOT"	"Rollins"	"jw12a"	"10"
"161"	"can"	"mod"	"12.0"	"MOT"	"Rollins"	"jw12a"	"1"
"162"	"can"	"mod"	"12.0"	"MOT"	"Rollins"	"jw12a"	"2"
"163"	"can"	"mod"	"12.0"	"MOT"	"Rollins"	"jw12a"	"1"
"164"	"can"	"mod"	"12.0"	"MOT"	"Rollins"	"jw12a"	"10"
"165"	"can"	"mod"	"12.0"	"MOT"	"Rollins"	"jw12a"	"1"
"166"	"can"	"mod"	"12.0"	"MOT"	"Rollins"	"jw12a"	"13"
"167"	"can"	"mod"	"12.0"	"MOT"	"Rollins"	"jw12a"	"5"
"168"	"can"	"mod"	"12.0"	"MOT"	"Rollins"	"jw12a"	"14"
"169"	"can"	"mod"	"12.0"	"MOT"	"Rollins"	"jw12a"	"3"
"170"	"can"	"mod"	"12.0"	"MOT"	"Rollins"	"jw12a"	"13"
"171"	"can"	"mod"	"12.0"	"MOT"	"Rollins"	"jw12a"	"39"
"172"	"can"	"mod"	"12.0"	"MOT"	"Rollins"	"jw12a"	"7"
"173"	"can"	"mod"	"12.0"	"MOT"	"Rollins"	"jw12a"	"2"
"174"	"can"	"mod"	"12.0"	"MOT"	"Rollins"	"jw12a"	"45"
"175"	"can"	"mod"	"12.0"	"MOT"	"Rollins"	"jw12a"	"12"
"176"	"can"	"mod"	"12.0"	"MOT"	"Rollins"	"jw12a"	"12"
"177"	"chi"	"n"	"12.0"	"MOT"	"Rollins"	"jw12a"	"16"
"178"	"chi"	"n"	"12.0"	"MOT"	"Rollins"	"jw12a"	"1"
"179"	"chi"	"n"	"12.0"	"MOT"	"Rollins"	"jw12a"	"45"
"180"	"chi"	"n"	"12.0"	"MOT"	"Rollins"	"jw12a"	"3"
"181"	"chi"	"n"	"12.0"	"MOT"	"Rollins"	"jw12a"	"75"
"182"	"chi"	"n"	"12.0"	"MOT"	"Rollins"	"jw12a"	"59"
"183"	"chi"	"n"	"12.0"	"MOT"	"Rollins"	"jw12a"	"8"
"184"	"come"	"v"	"12.0"	"MOT"	"Rollins"	"jw12a"	"52"
"185"	"come"	"v"	"12.0"	"MOT"	"Rollins"	"jw12a"	"3"
"186"	"come"	"v"	"12.0"	"MOT"	"Rollins"	"jw12a"	"84"
"187"	"come"	"v"	"12.0"	"MOT"	"Rollins"	"jw12a"	"1"
"188"	"come"	"v"	"12.0"	"MOT"	"Rollins"	"jw12a"	"9"
"189"	"come"	"v"	"12.0"	"MOT"	"Rollins"	"jw12a"	"15"
"190"	"come"	"v"	"12.0"	"MOT"	"Rollins"	"jw12a"	"2"
"191"	"come"	"v"	"12.0"	"MOT"	"Rollins"	"jw12a"	"1"
"192"	"come"	"v"	"12.0"	"MOT"	"Rollins"	"jw12a"	"3"
"193"	"come"	"v"	"12.0"	"MOT"	"Rollins"	"jw12a"	"4"
"194"	"come"	"v"	"12.0"	"MOT"	"Rollins"	"jw12a"	"1"
"195"	"come"	"v"	"12.0"	"MOT"	"Rollins"	"jw12a"	"22"
"196"	"come"	"v"	"12.0"	"MOT"	"Rollins"	"jw12a"	"13"
"197"	"come"	"v"	"12.0"	"MOT"	"Rollins"	"jw12a"	"16"
"198"	"come"	"v"	"12.0"	"MOT"	"Rollins"	"jw12a"	"2"
"199"	"come"	"v"	"12.0"	"MOT"	"Rollins"	"jw12a"	"0"
"200"	"come"	"v"	"12.0"	"MOT"	"Rollins"	"jw12a"	"1"
"201"	"come"	"v"	"12.0"	"MOT"	"Rollins"	"jw12a"	"0"
"202"	"come"	"v"	"12.0"	"MOT"	"Rollins"	"jw12a"	"1"
"203"	"come"	"v"	"12.0"	"MOT"	"Rollins"	"jw12a"	"0"
"204"	"come"	"v"	"12.0"	"MOT"	"Rollins"	"jw12a"	"3"
"205"	"come"	"v"	"12.0"	"MOT"	"Rollins"	"jw12a"	"5"
"206"	"come"	"v"	"12.0"	"MOT"	"Rollins"	"jw12a"	"1"
"207"	"cookie"	"n"	"12.0"	"MOT"	"Rollins"	"jw12a"	"84"
"208"	"cool"	"adj"	"12.0"	"MOT"	"Rollins"	"jw12a"	"105"
"209"	"do"	"mod"	"12.0"	"MOT"	"Rollins"	"jw12a"	"7"
"210"	"do"	"mod"	"12.0"	"MOT"	"Rollins"	"jw12a"	"11"
"211"	"do"	"mod"	"12.0"	"MOT"	"Rollins"	"jw12a"	"12"
"212"	"do"	"mod"	"12.0"	"MOT"	"Rollins"	"jw12a"	"4"
"213"	"do"	"mod"	"12.0"	"MOT"	"Rollins"	"jw12a"	"6"
"214"	"do"	"mod"	"12.0"	"MOT"	"Rollins"	"jw12a"	"5"
"215"	"do"	"mod"	"12.0"	"MOT"	"Rollins"	"jw12a"	"1"
"216"	"do"	"mod"	"12.0"	"MOT"	"Rollins"	"jw12a"	"14"
"217"	"do"	"mod"	"12.0"	"MOT"	"Rollins"	"jw12a"	"1"
"218"	"do"	"mod"	"12.0"	"MOT"	"Rollins"	"jw12a"	"88"
"219"	"do"	"mod"	"12.0"	"MOT"	"Rollins"	"jw12a"	"12"
"220"	"do"	"mod"	"12.0"	"MOT"	"Rollins"	"jw12a"	"1"
"221"	"do"	"mod"	"12.0"	"MOT"	"Rollins"	"jw12a"	"7"
"222"	"do"	"mod"	"12.0"	"MOT"	"Rollins"	"jw12a"	"3"
"223"	"do"	"mod"	"12.0"	"MOT"	"Rollins"	"jw12a"	"86"
"224"	"do"	"n"	"12.0"	"MOT"	"Rollins"	"jw12a"	"2"
"225"	"do"	"v"	"12.0"	"MOT"	"Rollins"	"jw12a"	"52"
"226"	"do"	"v"	"12.0"	"MOT"	"Rollins"	"jw12a"	"53"
"227"	"do"	"v"	"12.0"	"MOT"	"Rollins"	"jw12a"	"1"
"228"	"do"	"v"	"12.0"	"MOT"	"Rollins"	"jw12a"	"4"
"229"	"do"	"v"	"12.0"	"MOT"	"Rollins"	"jw12a"	"0"
"230"	"do"	"v"	"12.0"	"MOT"	"Rollins"	"jw12a"	"1"
"231"	"do"	"v"	"12.0"	"MOT"	"Rollins"	"jw12a"	"15"
"232"	"do"	"v"	"12.0"	"MOT"	"Rollins"	"jw12a"	"7"
"233"	"dot"	"n"	"12.0"	"MOT"	"Rollins"	"jw12a"	"1"
"234"	"duck"	"adj"	"12.0"	"MOT"	"Rollins"	"jw12a"	"67"
"235"	"duck"	"n"	"12.0"	"MOT"	"Rollins"	"jw12a"	"125"
"236"	"eye"	"n"	"12.0"	"MOT"	"Rollins"	"jw12a"	"1"
"237"	"eye"	"n"	"12.0"	"MOT"	"Rollins"	"jw12a"	"1"
"238"	"eye"	"n"	"12.0"	"MOT"	"Rollins"	"jw12a"	"1"
"239"	"feel"	"n"	"12.0"	"MOT"	"Rollins"	"jw12a"	"1"
"240"	"find"	"v"	"12.0"	"MOT"	"Rollins"	"jw12a"	"191"
"241"	"foot"	"n"	"12.0"	"MOT"	"Rollins"	"jw12a"	"27"
"242"	"for"	"prep"	"12.0"	"MOT"	"Rollins"	"jw12a"	"7"
"243"	"for"	"prep"	"12.0"	"MOT"	"Rollins"	"jw12a"	"5"
"244"	"for"	"prep"	"12.0"	"MOT"	"Rollins"	"jw12a"	"42"
"245"	"for"	"prep"	"12.0"	"MOT"	"Rollins"	"jw12a"	"32"
"246"	"for"	"prep"	"12.0"	"MOT"	"Rollins"	"jw12a"	"15"
"247"	"fun"	"adj"	"12.0"	"MOT"	"Rollins"	"jw12a"	"1"
"248"	"get"	"v"	"12.0"	"MOT"	"Rollins"	"jw12a"	"12"
"249"	"get"	"v"	"12.0"	"MOT"	"Rollins"	"jw12a"	"3"
"250"	"get"	"v"	"12.0"	"MOT"	"Rollins"	"jw12a"	"12"
"251"	"get"	"v"	"12.0"	"MOT"	"Rollins"	"jw12a"	"73"
"252"	"get"	"v"	"12.0"	"MOT"	"Rollins"	"jw12a"	"43"
"253"	"get"	"v"	"12.0"	"MOT"	"Rollins"	"jw12a"	"4"
"254"	"go"	"n"	"12.0"	"MOT"	"Rollins"	"jw12a"	"20"
"255"	"go"	"n"	"12.0"	"MOT"	"Rollins"	"jw12a"	"20"
"256"	"go"	"n"	"12.0"	"MOT"	"Rollins"	"jw12a"	"73"
"257"	"go"	"n"	"12.0"	"MOT"	"Rollins"	"jw12a"	"5"
"258"	"go"	"n"	"12.0"	"MOT"	"Rollins"	"jw12a"	"3"
"259"	"go"	"n"	"12.0"	"MOT"	"Rollins"	"jw12a"	"11"
"260"	"go"	"n"	"12.0"	"MOT"	"Rollins"	"jw12a"	"1"
"261"	"go"	"n"	"12.0"	"MOT"	"Rollins"	"jw12a"	"37"
"262"	"go"	"n"	"12.0"	"MOT"	"Rollins"	"jw12a"	"5"
"263"	"go"	"part"	"12.0"	"MOT"	"Rollins"	"jw12a"	"52"
"264"	"go"	"v"	"12.0"	"MOT"	"Rollins"	"jw12a"	"2"
"265"	"go"	"v"	"12.0"	"MOT"	"Rollins"	"jw12a"	"16"
"266"	"go"	"v"	"12.0"	"MOT"	"Rollins"	"jw12a"	"124"
"267"	"go"	"v"	"12.0"	"MOT"	"Rollins"	"jw12a"	"22"
"268"	"go"	"v"	"12.0"	"MOT"	"Rollins"	"jw12a"	"1"
"269"	"go"	"v"	"12.0"	"MOT"	"Rollins"	"jw12a"	"3"
"270"	"go"	"v"	"12.0"	"MOT"	"Rollins"	"jw12a"	"39"
"271"	"go"	"v"	"12.0"	"MOT"	"Rollins"	"jw12a"	"1"
"272"	"go"	"v"	"12.0"	"MOT"	"Rollins"	"jw12a"	"4"
"273"	"go"	"v"	"12.0"	"MOT"	"Rollins"	"jw12a"	"35"
"274"	"good"	"adj"	"12.0"	"MOT"	"Rollins"	"jw12a"	"30"
"275"	"good"	"adj"	"12.0"	"MOT"	"Rollins"	"jw12a"	"1"
"276"	"good"	"adj"	"12.0"	"MOT"	"Rollins"	"jw12a"	"89"
"277"	"good"	"adj"	"12.0"	"MOT"	"Rollins"	"jw12a"	"135"
"278"	"good"	"adj"	"12.0"	"MOT"	"Rollins"	"jw12a"	"2"
"279"	"guy"	"n"	"12.0"	"MOT"	"Rollins"	"jw12a"	"179"
"280"	"hair"	"n"	"12.0"	"MOT"	"Rollins"	"jw12a"	"1"
"281"	"hair"	"n"	"12.0"	"MOT"	"Rollins"	"jw12a"	"1"
"282"	"hair"	"n"	"12.0"	"MOT"	"Rollins"	"jw12a"	"3"
"283"	"hair"	"n"	"12.0"	"MOT"	"Rollins"	"jw12a"	"3"
"284"	"hair"	"n"	"12.0"	"MOT"	"Rollins"	"jw12a"	"1"
"285"	"hair"	"n"	"12.0"	"MOT"	"Rollins"	"jw12a"	"22"
"286"	"hair"	"n"	"12.0"	"MOT"	"Rollins"	"jw12a"	"11"
"287"	"hair"	"n"	"12.0"	"MOT"	"Rollins"	"jw12a"	"1"
"288"	"hand"	"n"	"12.0"	"MOT"	"Rollins"	"jw12a"	"3"
"289"	"hand"	"n"	"12.0"	"MOT"	"Rollins"	"jw12a"	"187"
"290"	"hard"	"adj"	"12.0"	"MOT"	"Rollins"	"jw12a"	"1"
"291"	"hard"	"adj"	"12.0"	"MOT"	"Rollins"	"jw12a"	"7"
"292"	"hat"	"n"	"12.0"	"MOT"	"Rollins"	"jw12a"	"1"
"293"	"hat"	"n"	"12.0"	"MOT"	"Rollins"	"jw12a"	"22"
"294"	"hat"	"n"	"12.0"	"MOT"	"Rollins"	"jw12a"	"5"
"295"	"hat"	"n"	"12.0"	"MOT"	"Rollins"	"jw12a"	"111"
"296"	"have"	"v"	"12.0"	"MOT"	"Rollins"	"jw12a"	"1"
"297"	"have"	"v"	"12.0"	"MOT"	"Rollins"	"jw12a"	"216"
"298"	"have_to"	"mod"	"12.0"	"MOT"	"Rollins"	"jw12a"	"50"
"299"	"here"	"adv"	"12.0"	"MOT"	"Rollins"	"jw12a"	"6"
"300"	"here"	"adv"	"12.0"	"MOT"	"Rollins"	"jw12a"	"3"
"301"	"here"	"adv"	"12.0"	"MOT"	"Rollins"	"jw12a"	"23"
"302"	"here"	"adv"	"12.0"	"MOT"	"Rollins"	"jw12a"	"2"
"303"	"here"	"adv"	"12.0"	"MOT"	"Rollins"	"jw12a"	"81"
"304"	"here"	"adv"	"12.0"	"MOT"	"Rollins"	"jw12a"	"2"
"305"	"here"	"adv"	"12.0"	"MOT"	"Rollins"	"jw12a"	"1"
"306"	"here"	"adv"	"12.0"	"MOT"	"Rollins"	"jw12a"	"3"
"307"	"here"	"adv"	"12.0"	"MOT"	"Rollins"	"jw12a"	"4"
"308"	"here"	"adv"	"12.0"	"MOT"	"Rollins"	"jw12a"	"1"
"309"	"here"	"adv"	"12.0"	"MOT"	"Rollins"	"jw12a"	"19"
"310"	"here"	"adv"	"12.0"	"MOT"	"Rollins"	"jw12a"	"2"
"311"	"here"	"adv"	"12.0"	"MOT"	"Rollins"	"jw12a"	"2"
"312"	"here"	"adv"	"12.0"	"MOT"	"Rollins"	"jw12a"	"9"
"313"	"here"	"adv"	"12.0"	"MOT"	"Rollins"	"jw12a"	"19"
"314"	"here"	"adv"	"12.0"	"MOT"	"Rollins"	"jw12a"	"2"
"315"	"here"	"adv"	"12.0"	"MOT"	"Rollins"	"jw12a"	"1"
"316"	"here"	"adv"	"12.0"	"MOT"	"Rollins"	"jw12a"	"1"
"317"	"here"	"adv"	"12.0"	"MOT"	"Rollins"	"jw12a"	"3"
"318"	"here"	"adv"	"12.0"	"MOT"	"Rollins"	"jw12a"	"2"
"319"	"here"	"adv"	"12.0"	"MOT"	"Rollins"	"jw12a"	"1"
"320"	"here"	"adv"	"12.0"	"MOT"	"Rollins"	"jw12a"	"3"
"321"	"hey"	""	"12.0"	"MOT"	"Rollins"	"jw12a"	"0"
"322"	"hey"	"co"	"12.0"	"MOT"	"Rollins"	"jw12a"	"22"
"323"	"hey"	"co"	"12.0"	"MOT"	"Rollins"	"jw12a"	"32"
"324"	"hey"	"co"	"12.0"	"MOT"	"Rollins"	"jw12a"	"61"
"325"	"hey"	"co"	"12.0"	"MOT"	"Rollins"	"jw12a"	"2"
